step,time_unix,metric,value
0,1789054410.0769565,images/detect,118287.0
0,1789054410.0769565,images/pose,7404.0
0,1789054410.0769565,loss/detect_mean,1.6445687194105443
0,1789054410.0769565,loss/joint_mean,1.5771993778346733
0,1789054410.0769565,loss/pose_mean,1.262703858859342
0,1789054410.0769565,macros,463.0
0,1789054410.0769565,passes/detect,1.0
0,1789054410.0769565,passes/pose,1.2414486921529175
0,1789054410.0769565,pose_wraps,1.0
1,1789055175.233014,images/detect,118287.0
1,1789055175.233014,images/pose,7404.0
1,1789055175.233014,loss/detect_mean,1.6604583027068809
1,1789055175.233014,loss/joint_mean,1.592087050220352
1,1789055175.233014,loss/pose_mean,1.276235074625989
1,1789055175.233014,macros,463.0
1,1789055175.233014,passes/detect,1.0
1,1789055175.233014,passes/pose,1.2414486921529175
1,1789055175.233014,pose_wraps,1.0
2,1789055940.5985827,images/detect,118287.0
2,1789055940.5985827,images/pose,7404.0
2,1789055940.5985827,loss/detect_mean,1.6744777257265082
2,1789055940.5985827,loss/joint_mean,1.6013675429592453
2,1789055940.5985827,loss/pose_mean,1.2657355132584698
2,1789055940.5985827,macros,463.0
2,1789055940.5985827,passes/detect,1.0
2,1789055940.5985827,passes/pose,1.2414486921529175
2,1789055940.5985827,pose_wraps,1.0
3,1789056707.6096897,images/detect,118287.0
3,1789056707.6096897,images/pose,7404.0
3,1789056707.6096897,loss/detect_mean,1.6923966838185842
3,1789056707.6096897,loss/joint_mean,1.6142777709980543
3,1789056707.6096897,loss/pose_mean,1.2522790353405095
3,1789056707.6096897,macros,463.0
3,1789056707.6096897,passes/detect,1.0
3,1789056707.6096897,passes/pose,1.2414486921529175
3,1789056707.6096897,pose_wraps,1.0
4,1789057474.183108,images/detect,118287.0
4,1789057474.183108,images/pose,7404.0
4,1789057474.183108,loss/detect_mean,1.7057168321821456
4,1789057474.183108,loss/joint_mean,1.6239176509907831
4,1789057474.183108,loss/pose_mean,1.2452277006296646
4,1789057474.183108,macros,463.0
4,1789057474.183108,passes/detect,1.0
4,1789057474.183108,passes/pose,1.2414486921529175
4,1789057474.183108,pose_wraps,1.0
5,1789058241.3316858,images/detect,118287.0
5,1789058241.3316858,images/pose,7404.0
5,1789058241.3316858,loss/detect_mean,1.722716386797898
5,1789058241.3316858,loss/joint_mean,1.6385385202500862
5,1789058241.3316858,loss/pose_mean,1.2452458120693328
5,1789058241.3316858,macros,463.0
5,1789058241.3316858,passes/detect,1.0
5,1789058241.3316858,passes/pose,1.2414486921529175
5,1789058241.3316858,pose_wraps,1.0
6,1789059009.5147057,images/detect,118287.0
6,1789059009.5147057,images/pose,7404.0
6,1789059009.5147057,loss/detect_mean,1.7427706191286343
6,1789059009.5147057,loss/joint_mean,1.6559197794101717
6,1789059009.5147057,loss/pose_mean,1.249634163499458
6,1789059009.5147057,macros,463.0
6,1789059009.5147057,passes/detect,1.0
6,1789059009.5147057,passes/pose,1.2414486921529175
6,1789059009.5147057,pose_wraps,1.0
7,1789059778.5118694,images/detect,118287.0
7,1789059778.5118694,images/pose,7404.0
7,1789059778.5118694,loss/detect_mean,1.7571641335910682
7,1789059778.5118694,loss/joint_mean,1.6672918706295388
7,1789059778.5118694,loss/pose_mean,1.2528809036582564
7,1789059778.5118694,macros,463.0
